mmr_combined_label,combined_label,match,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q70_1,Q70_2,1,"russia will continue to do its utmost to build a world based on law, truth and justice, and we are not alone in that aspiration.",0.6058775,1,0,0,0.68944078,0.497998556,RUS_73_2018,RUS,73,2018,Mr. Sergey Lavrov,Minister for Foreign Affairs,01b9114016f5c97bbbc034d123b6c98baa64d1010181ab1bca5ebffffe0297b5,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"let us strengthen it so it can fully deliver its mandate to maintain peace and security, uphold justice and human rights, and promote freedom and social progress for all.",0.587226,1,0,0,0.642856991,0.484478446,PHL_75_2020,PHL,75,2020,Mr. Rodrigo Roa Duterte,President,816c335c8662bb30468e1c13491228a219100334c0e3ceb27f5911676b606ede,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,"for our kingdom, freedom is bound up with cooperation with other countries, based on equality, justice, honest relations and international law.",0.5639523,1,0,0,0.553571164,0.466049948,NLD_74_2019,NLD,74,2019,Majesty King Willem-Alexander,King,8c03d6beb239963902b342e3064e7109c74d3cfac06c24525c0cb2d0023cd47a,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"if we want to make a reality of major ambitions such as peace, security and justice, we need stronger joint international institutions, and especially a stronger united nations.",0.5758632,1,0,0,0.404761789,0.465756017,DEU_72_2017,DEU,72,2017,Mr. Sigmar Gabriel,Vice-Chancellor and Federal Minister for Foreign Affairs,228c387bf2406d20928e299524b36200901aa88ca01db49a5e04d4194f41c3d6,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"let us continue to support our young people as they walk the path of freedom, rule of law, sovereignty and justice.",0.55099005,1,0,0,0.642856848,0.462736869,IRQ_75_2020,IRQ,75,2020,Mr. Barham Salih,President,6d0598d076405c3263feb88e7c6b95619fd9e80e8b2b58ccac516aeeed998539,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,"with stronger solidarity, china and other developing countries have spoken out for justice and become a pillar of promoting development cooperation and safeguarding equity and justice.",0.5877013,1,0,0,0.756493244,0.490445466,CHN_77_2022,CHN,77,2022,Wang Yi,Minister of Foreign Affairs ,27624d89d9d2457f44035e4f4e5fac331554f47485f4c8ab56c867ee31373495,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,we also strongly support ukraine's application instituting proceedings against the russian federation under the convention on the prevention and punishment of the crime of genocide before the international court of justice.,0.54587734,1,0,0,0.862637184,0.470658274,CZE_77_2022,CZE,77,2022,Jan Lipavsky,Minister of Foreign Affairs ,62265b25e19d0e1a9b113bda664384ca2e8634c585e6ca64a7c58caf81f443bc,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,"i quote the opening words of the universal declaration of human rights ""... the equal and inalienable rights of all members of the human family is the foundation of freedom, justice and peace in the world"".",0.5442925,1,0,0,0.68944078,0.461047551,USA_76_2021,USA,76,2021,Joe Biden,President ,e36ea45479ee8ff62ba23005a2adfa4bc7e286a591b54563e1c187c0409588f6,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"it is crucial for all countries to be under the rule of law, not the rule of force.",0.7040659,0,0,0,0.761904169,0.460534784,JPN_77_2022,JPN,77,2022,Kishida Fumio,Prime Minister,f1357198ca3f85e8a32b912d0d95c3d0cfc5cda05cf67d4cd838ed5b3dcf90c0,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,"peace, development and justice are foundational pillars in our multilateral strategy.",0.5845191,1,0,0,0.512986231,0.47636077,ROU_73_2018,ROU,73,2018,Mr. Klaus Werner Iohannis,President,b5412200c2e05a6c7e7678a8cfeff2caaa74270029d521a7a7740e04ed34a083,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,"they include, but are not limited to, such values as justice, honour, integrity, ceaseless endeavour and partnership within and between nations.",0.5748666,1,0,0,0.910713901,0.490455669,NGA_77_2022,NGA,77,2022,Muhammadu Buhari,President ,da7c0f414cbc199c44bddc37b9bc8ebd51babf1f3c8483648e1d51f55bf915c2,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"we will continue to advocate on their behalf, including at the international court of justice.",0.6051477,1,0,0,0.64285661,0.495231462,MDV_75_2020,MDV,75,2020,Mr. Abdulla Shahid,Minister for Foreign Affairs,763e66d9137afc50414f2c9deb126fd30af7bf44b7daef40be650dffd6d942a3,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,we are proud of our freedom loving tradition and our historical contribution to the fight to uphold law and justice.,0.57492125,1,0,0,0.894957456,0.489700629,SRB_74_2019,SRB,74,2019,Mr. Aleksandar Vučić,President,0e13be3ec88cb8d8bbb9a4291cfcabc3443a76c09e1d464701d669930aa8faeb,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"we must work to achieve justice, peace, respect, dialogue and sovereign security in the world.",0.60316545,1,0,0,0.166666373,0.470232599,NIC_73_2018,NIC,73,2018,Mr. Denis Ronaldo Moncada Colindres,Minister for Foreign Affairs,7f19eda76fc17ad38789079dc1351ab34f0bdc53f38f7c3b6108707b8f7be807,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,"in international affairs, fairness and justice mean equality among all countries, big or small.",0.59517896,1,0,0,0.744897302,0.49435226,CHN_73_2018,CHN,73,2018,Mr. Wang Yi,State Councillor and Minister for Foreign Affairs,47c0f3cb3a5711fa61a2b6bcd63f07ce402ab786f88acf06e68fbc4d57663533,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_1,1,"we believe in a common fate for humankind, and we support universal justice.",0.6101188,1,0,0,0.553570718,0.493749814,IRN_77_2022,IRN,77,2022,Seyyed Ebrahim Raisi,President ,0905d170ecb9e55673c57716c8b931700bc7a8ca94de07978eb683b26120ce22,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"we have to make the assembly a platform for understanding, assistance and true justice.",0.5204483,1,0,1,0.744897302,0.499513873,IND_73_2018,IND,73,2018,Ms. Sushma Swaraj,Minister for External Affairs,b6676a1ded55b78e9e2ca23eb7b958e7e71c4540b65879c89ecc00cb4b0bda73,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_3,1,"in which direction does our collective moral compass point, and can it guide us safely to justice, prosperity and peace for all?",0.5243567,1,0,0,0.914965641,0.460362334,JOR_72_2017,JOR,72,2017,Crown Prince Al Hussein bin Abdullah II,Crown Prince,1742b2e39f6445c79a6ffc28190fb75576922d1d98890ad71faf3620f4484336,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_2,1,"should the other side act in bad faith or show no respect for equal status or rules in negotiations, we will have to respond as necessary to safeguard our legitimate rights and interests and uphold international justice.",0.57888746,1,0,0,0.837662297,0.489215586,CHN_74_2019,CHN,74,2019,Mr. Wang Yi,State Councillor and Minister for Foreign Affairs,5384733a64023fffc60d2ff9d1dbc412f574cfbd60b1dc711f291b253256193b,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_3,1,"we need to build a new type of international relations based on mutual respect, equity, justice and win win cooperation, and do the best we can to expand the convergence of our interests and achieve the biggest synergy possible.",0.60737926,1,0,0,0.59677416,0.494266269,CHN_76_2021,CHN,76,2021,Xi Jinping,President ,0c6550c04fd9c0af588bf1e608bb39221f252b2d31b4da366d19a280ca12263e,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
Q70_1,Q70_3,1,"on the basis of divine promises, as delivered by the prophets, we firmly believe that justice will envelop the world, and those who are true followers of divine commands will be blessed by the reappearance of the last messiah.",0.4967953,1,0,1,0.880952284,0.492124816,IRN_77_2022,IRN,77,2022,Seyyed Ebrahim Raisi,President ,ebbf90bf70b6ae927303dd1cb1761ad9a8433834cc08c8bfb8be3697eac8f0b1,Q70,"Confidence: Justice System/Courts I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all? The courts",I have high confidence in courts and the justice system.,reword,one can have confidence in the justice system.,1,A great deal,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties. [SEP] We uphold and support the International Court of Justice as a cornerstone of the global legal order. [SEP] The international rule of law remains a compass that guides our actions and underpins mutual respect among states. [SEP] True legitimacy stems not from power, but from the consistent and equitable application of justice. [SEP] We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.",23
